"PART","Part","DATATYPE","Amount type","DAC_RECIPIENT","Recipient","TIME","Year",Value,Flags
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1983","1983",29.99,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1984","1984",37.05,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1985","1985",56.39,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1986","1986",37.09,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1987","1987",34.63,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1988","1988",45.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1989","1989",77.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1990","1990",66.8,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1991","1991",59.74,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1992","1992",-46.26,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1993","1993",48.1,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1994","1994",38.96,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1995","1995",24.75,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","735","Hong Kong, China","1996","1996",-22.09,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1970","1970",4938.61,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1971","1971",5648.59,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1972","1972",3462.36,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1973","1973",3872.97,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1974","1974",5511.81,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1975","1975",6229.18,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1976","1976",6704.57,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1977","1977",3671.17,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1978","1978",3828.32,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1979","1979",3859.25,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1980","1980",5680.37,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1981","1981",5554.09,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1982","1982",5410.87,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1983","1983",5864.1,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1984","1984",5413.68,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1985","1985",5032.79,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1986","1986",5363.97,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1987","1987",4635.79,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1988","1988",6356.78,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1989","1989",5880.6,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1990","1990",4566.53,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1991","1991",6644.46,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1992","1992",4606.23,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1993","1993",3454.62,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1994","1994",4077.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1995","1995",2047.1,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1996","1996",3155.18,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1997","1997",2664.73,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1998","1998",2458.7,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","1999","1999",2552.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2000","2000",1532.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2001","2001",2597.08,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2002","2002",1923.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2003","2003",-4350.84,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2004","2004",670.95,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2005","2005",3795.53,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2006","2006",3628.58,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2007","2007",4540.06,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2008","2008",4906.72,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2009","2009",6021.98,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2010","2010",7988.25,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","645","India","2011","2011",5442.77,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1970","1970",3633.85,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1971","1971",4446.99,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1972","1972",3034.35,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1973","1973",3172.2,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1974","1974",3250.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1975","1975",3117.02,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1976","1976",3263.54,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1977","1977",2527.86,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1978","1978",2388.8,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1979","1979",2580.67,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1980","1980",3381.45,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1981","1981",3574.24,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1982","1982",4061.44,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1983","1983",3564.59,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1984","1984",4189.18,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1985","1985",3798.36,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1986","1986",3293.68,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1987","1987",6070.77,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1988","1988",6218.74,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1989","1989",6352.79,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1990","1990",5152.95,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1991","1991",5749.31,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1992","1992",5434.39,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1993","1993",4580.03,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1994","1994",1815.07,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1995","1995",2479.88,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1996","1996",-884.49,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1997","1997",2070.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1998","1998",7278.56,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","1999","1999",7110.46,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2000","2000",3653.48,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2001","2001",1407.46,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2002","2002",615.56,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2003","2003",584.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2004","2004",-1649.27,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2005","2005",1465.69,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2006","2006",2488.08,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2007","2007",4.28,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2008","2008",1235.66,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2009","2009",1789.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2010","2010",3331.19,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","738","Indonesia","2011","2011",1201.94,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1970","1970",11.77,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1971","1971",231.22,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1972","1972",236.33,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1973","1973",95.88,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1974","1974",90.94,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1975","1975",47.37,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1976","1976",105.41,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1977","1977",-9.01,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1978","1978",-8.42,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1979","1979",-7.77,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1980","1980",-7.12,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1981","1981",-6.51,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1982","1982",-4.09,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1983","1983",-1.97,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1984","1984",-1.9,
"1","1 : Part I - Developing Countries","D","Constant Prices (2011 USD millions)","650","Indus Basin","1985","1985",-1.84,
